ImpactID,LocationID,Classification_Key,ISO,Total_Deaths,No_Injured,No_Affected,No_Homeless,Total_Affected
776f370afd89131262ceed9673d568a1,c26f0250037f5f53aaaac3eb39673b70,nat-hyd-flo-flo,CAN,,,1000.0,,1000.0
1177e4673c84b51af8a472bab557cb61,347c842fa8f7d0aab59132596beac9e5,nat-met-sto-sto,USA,5.0,,,,
e1935f4b1151ab88380a1975b91c997a,c35b5ebd12aa49c9af171cab1d56b68a,nat-hyd-flo-flo,CAN,,,1000.0,,1000.0
a06d0f5c9446df543fa26b0b7e4afcfa,8b9772ead080c724ef5561f82105ae97,nat-met-sto-der,CAN,12.0,,,,
844863f6eac74b0f3074b2dae3276bfc,8584eb68298f1b4a7b6c36fcce133a05,nat-met-sto-der,USA,2.0,12.0,,,12.0
18c9369618aca0d33ccbac83572b33e7,0b3967d1189fa83ac1e92e0cd5add56d,nat-hyd-flo-flo,USA,,,600.0,,600.0
f590c69b4f726e744cbd6d88c8f881ee,2ba0643a08b2e906f0b9f1cb0e39be2c,nat-hyd-flo-flo,USA,42.0,,475.0,,475.0
e9c6a75300320ecf95d76a8628911750,b3ea4071e81d5c5625ddece272f627fd,nat-cli-wil-wil,USA,4.0,7.0,33.0,555.0,595.0
fa6f4c052ed71f888fb0765e824842e2,7395001eb221df27fe1f105064dd13ad,nat-met-sto-tro,CAN,1.0,,4000.0,,4000.0
b922576e6fe72b3de0a7935f65628cce,04c4f05fc47ed6d51982f744a8af9ef6,nat-met-sto-tro,USA,152.0,,,,
00fc984be9fe09eeface3c7cbcbdc6b1,1df69b942b3e4b89a43b58924a2ae138,nat-met-sto-tro,USA,5.0,,1500.0,,1500.0
46423fe95a76a1052ab70b59276bc9dc,00be8b56d45d33ba2441add34f4f2b93,nat-met-sto-sev,USA,2.0,,600.0,,600.0
5500ce9c807d81db8b93888eb222b96b,6fd34895658537ec64df9c0714ca9317,nat-geo-ear-gro,USA,2.0,12.0,,,12.0
2ce8c35b879cc2d557ed2314b15d6373,574f2eba43d72e87c61768739a774c8c,nat-met-sto-sto,USA,3.0,37.0,,,37.0
c9b74fc1f7c713a2f24c22caa182968e,215865017be9ede4319880bea849bcba,nat-met-sto-bli,CAN,4.0,,,,
5b85f7f38b8b1c9600615c6527efe4c9,63652c440aa684c9a8af185d5604996d,nat-met-sto-bli,USA,98.0,,,,
dce736ef7c17c704f93da26cbe0372a8,f730fd0ff5f819eaf7e27ea59b15949b,nat-met-sto-sto,USA,18.0,,717.0,,717.0
616071764371783e1d476d22929cf70c,402e5210d17a7d848446b79833165ba9,nat-met-sto-tor,USA,11.0,49.0,,,49.0
0f11de0a2f335cfb081f64b8565e38e0,06d21fb4385b7f1c0b18619646a0e13b,nat-met-ext-sev,CAN,2.0,,,,
446c1c4e611d9cc4345a291f0208ccd4,7165c62b36e2b7a3065a77164adb8428,nat-met-ext-sev,USA,10.0,25.0,,,25.0
77724f99162bddc5af04bc834eec7988,550aa473491d3a516334739ab4bd8d27,nat-met-sto-sto,USA,13.0,,,,
113afcd59803bbccaf9a5ff8452ed6d5,b6820b7f638931d32ed5e43cefc56dc3,nat-met-sto-sev,USA,3.0,,551.0,,551.0
13c2ff9f471ec26419bea8becbdacd47,116501842fa588876bb9014efccb270b,nat-met-sto-tor,USA,25.0,72.0,6000.0,939.0,7011.0
976dfbcb727a08b152ed094744e465e5,a7e60f4d1c5ea9142f372b6128304311,nat-met-sto-tor,USA,31.0,200.0,5544.0,735.0,6479.0
2c7991763ab95dd84d36210eec06a1e9,bfdc95d77da93b23923c90512c73e3c2,nat-met-sto-tor,USA,5.0,5.0,225.0,36.0,266.0
cb9eb3aa6446a9aa3a6634d6c710cdfe,812a49853cb84b8f6f069819fc6ab679,nat-hyd-flo-fla,USA,,,2000.0,,2000.0
c2c574aa5bf5edbfff81f7e4fd3afe80,9856228eaf3997cf8023b6d70618adfb,nat-met-sto-sto,USA,1.0,12.0,,,12.0
f63756d026e6b250edb90b881ba8cd55,000925760d1df376085025be17ed185f,nat-met-sto-sto,USA,,,,,
192765020da179eeb950ab8eb5e2d20c,92ec18492b7e1041d04cfdc723715799,nat-hyd-flo-flo,CAN,2.0,,1000.0,,1000.0
3220cd2abb508f6eca400b7318f6ecea,f19177042e1d63ca8f921e28ed851a0d,nat-met-sto-sto,USA,1.0,,,,
10af6f2d3469907c56f0a03dc54ceca9,2c53bcaeed4aa48b9489cffb1134d617,nat-met-sto-sto,USA,5.0,135.0,60.0,,195.0
084ced863bb0c80b9c33cbfb1faa2e38,07d44223e3bcb5e7951ceb032870bcbb,nat-met-sto-tor,USA,3.0,12.0,600.0,,612.0
532247c67b4207f77e806f2869337939,9d459badc0a13737f647a11e1824420b,nat-met-sto-sto,USA,8.0,100.0,,,100.0
c3bc11192c038fa1b57e11a51fc9ebff,b1723ac5818e985825f32c2c67a364da,nat-hyd-flo-flo,USA,10.0,,,,
e1d9605b73df52d019a0b06a5db581df,045ec5c39f159779e1ef86a0e98527f9,nat-hyd-flo-flo,CAN,4.0,,450.0,,450.0
9b25771c28dd59f161dfc671603ff3d3,d51121cee49444e354098f174a76f92b,nat-cli-wil-wil,USA,128.0,,7695.0,,7695.0
a5c0cbb3b6927c1eb1a791df136d582c,1da15d3f6ed04802763d554c1f9781c4,nat-met-sto-tro,USA,5.0,,,,
57a5401cef8e9a5a19910f5b7641ef9a,594a861d801bdc0dba97c72066fc5f1a,nat-hyd-flo-flo,USA,,,,,
0dcbe732ac540388cd5cf957af743b15,0d750cf80791811848040406f9427cdf,nat-met-sto-sev,USA,2.0,,,,
862180e1258c91be842efad0a2d510f0,92c52028060cbc6d57abe7f3bb5bda74,nat-hyd-flo-flo,USA,3.0,,126.0,,126.0
63a65b0dcca5ef87a46df95448d5ccd5,b0b6ebc0e5fd7339290722d98cd5b3d6,nat-met-sto-sev,USA,6.0,91.0,1950.0,,2041.0
7e275a737304906eac2669ed494eed92,0dd8711cc0890dc440217aec2da96e48,nat-met-sto-sev,USA,7.0,12.0,57.0,,69.0
96aa5735fbf4a226d4a3a40259b21a94,3b480bcd69bd97f7723097e6d57bc007,nat-cli-dro-dro,USA,247.0,,,,
fb9fa53a1087df41ec3ba19756bfa00e,9b4c8af0f922033a9d7b1af5a11b0aff,nat-met-sto-sev,USA,5.0,11.0,,,11.0
0534ee321c14fdfe73c9b22718191506,93f7267310a2874cdefdcff35effd4d4,nat-met-sto-bli,USA,61.0,,,,
fa5fd58e2595f2cf4dc66d4db0da7ede,6ad7ba8954630637a8f6595fa856d674,nat-met-sto-sev,USA,9.0,,86.0,,86.0
300ff8d9970f11fe3f62a6c15e70ab19,2b19fce02e77429366192f7c6d64f63b,nat-met-sto-sev,USA,1.0,,,,
ef710ae48d8091e8a42545c176dddb31,81732bb61a313ea67810336c1ed24a5c,nat-cli-wil-wil,USA,2.0,,300.0,39.0,339.0
7d47cc1d04fef9200354f13153afac6c,53483dca6647cac7936b55d57ca3ff4e,nat-met-sto-tor,USA,3.0,70.0,,,70.0
38e3e52c9508bee2b253854fe16b38b7,f8fe214c79bb47e8232545b39b221dc2,nat-met-sto-sev,USA,5.0,,,,
12babdfa7820da13a5bf601b9bad3d4c,dadeb0cefb215d26afd818e99a68873e,nat-hyd-flo-flo,USA,1.0,10.0,216.0,,226.0
378a982ca0b3169f7aa739f481fec21f,372f29215b271ecd31c93f19b0b5475b,nat-met-sto-tor,USA,4.0,,558.0,597.0,1155.0
d2da589bcc26bf445c38002f62c9510b,c19770c600c511fbec1e4ae263362109,nat-cli-wil-for,CAN,,,3500.0,,3500.0
05acdf3b5cb5918136c2bf059663d869,541c645f993aaf354904f349c96b043f,nat-met-sto-sev,USA,5.0,,,,
c6ef4f62680f9da52ffc9f3ed7e927fb,1f1c626d6acac3d55420de912e10ae2d,nat-met-sto-tor,USA,5.0,35.0,,300.0,335.0
0a6e1b2b208d1cf541debc8677ce4658,6b107dd4d698da63b6fcdaad1736d110,nat-met-sto-sev,USA,23.0,80.0,102.0,,182.0
e95010061042509eb85f206f738c7168,ad34726e81611b6547af8e7237b5eef2,nat-met-sto-sev,USA,,,,,
a69294584778cfc2af081b9529afa12b,e8feb1f6753e2fa2fe030544caf079dc,nat-cli-wil-for,USA,2.0,2.0,1500.0,,1502.0
d25f2ea5a3fe84d23d76a67a3f5dd640,05e3826914002e24919a2711c098e311,nat-met-sto-tro,CAN,1.0,,,,
fc759201f69f5fdda292f31c9f82479c,bf62a4f21d9fc911d859d5b89d5be8c7,nat-met-sto-tro,USA,45.0,,207.0,,207.0
4952fc712dedc4c3e9076b518b6a5a1d,99317952bfbde052f7731817e3763423,nat-cli-wil-wil,CAN,,,,,
b055f2a63283eb1cabb4ee6144ec4b71,a6aef88149dbd7f22df4971210586c0a,nat-cli-wil-wil,CAN,1.0,,,,
c8fd0cd342ae327d7f1c4c409997b002,d07757c2a27aff1bb1f06b9afb65c33f,nat-met-sto-tro,CAN,1.0,,,,
297e6ef57e21258c14063684d1ff8b4d,62bfee5b30189af15c1c47b9f893f2f2,nat-met-sto-tro,USA,6.0,,,,
072441b48287a9b92d44031647f54d4a,6ec9a4fcb234cb258ee01459e83bbe03,nat-cli-wil-wil,USA,,33.0,,99.0,132.0
80234918f59f6380f3f88aa0eaa736e5,906462b420bbd8a18bc41c17500dafc4,nat-met-sto-tro,USA,227.0,,,,
e93fa5d59a214bbde2de70b1e82901df,ab8d0da25b8b64a6cc5c9c20c233bec4,nat-met-sto-tro,USA,27.0,13.0,1000.0,,1013.0
6e26acc38a6baf7d2b9d070a28480ddf,d3c8fd83d0c60abb72065d86a11f7af9,nat-hyd-flo-fla,USA,2.0,38.0,300.0,,338.0
4b2fb0aaabe0142bbc75a4177a6cb4c5,9fa093f7e331e289388ea55628e9a8b3,nat-met-sto-sev,USA,5.0,11.0,408.0,120.0,539.0
a773856c77508c4e2f26f0ccf97b1268,f194f72b869c0393494fcb6866b158eb,nat-cli-wil-wil,USA,,6.0,381.0,729.0,1116.0
59c01404aca16dce496c70b73f650dd1,8857c61647fd7bf2d2155651db0bbb73,nat-cli-wil-wil,USA,,,90.0,60.0,150.0
