ImpactID,DisNo.,Total Deaths,No. Injured,No. Affected,No. Homeless,Total Affected,Reconstruction Costs ('000 US$),"Reconstruction Costs, Adjusted ('000 US$)",Insured Damage ('000 US$),"Insured Damage, Adjusted ('000 US$)",Total_Damage_000_USD,"Total Damage, Adjusted ('000 US$)",CPI,Admin Units,Entry Date,Last Update
4f14cdfbe90b8f1c37e6086bd1e6dc9f,2014-0053-USA,13.0,,,,,,,,,250000.0,321773.0,77.69440613455986,"[{""adm1_code"":3214,""adm1_name"":""Alabama""},{""adm1_code"":3224,""adm1_name"":""Georgia""},{""adm1_code"":3232,""adm1_name"":""Louisiana""},{""adm1_code"":3238,""adm1_name"":""Mississippi""},{""adm1_code"":3247,""adm1_name"":""North Carolina""},{""adm1_code"":3254,""adm1_name"":""South Carolina""}]",2014-02-07,2023-09-25
c21540149c8de93a02a26fe19588b313,2014-0072-USA,25.0,,,,,,,280000.0,360386.0,750000.0,965320.0,77.69440613455986,"[{""adm1_code"":3222,""adm1_name"":""District of Columbia""},{""adm1_code"":3224,""adm1_name"":""Georgia""},{""adm1_code"":3246,""adm1_name"":""New York""},{""adm1_code"":3247,""adm1_name"":""North Carolina""},{""adm1_code"":3252,""adm1_name"":""Pennsylvania""},{""adm1_code"":3254,""adm1_name"":""South Carolina""}]",2014-03-06,2023-09-25
27bf83a32478721a94b1c300b077183e,2014-0095-USA,43.0,,,150.0,150.0,,,,,20000.0,25742.0,77.69440613455986,"[{""adm2_code"":31660,""adm2_name"":""Snohomish""}]",2014-04-09,2023-09-25
6f33fba30cc0fb5afdc5cc8af8ef4a69,2014-0100-USA,12.0,,,,,,,,,2000.0,2574.0,77.69440613455986,"[{""adm1_code"":3218,""adm1_name"":""California""},{""adm1_code"":3219,""adm1_name"":""Colorado""},{""adm1_code"":3227,""adm1_name"":""Illinois""},{""adm1_code"":3228,""adm1_name"":""Indiana""},{""adm1_code"":3229,""adm1_name"":""Iowa""},{""adm1_code"":3230,""adm1_name"":""Kansas""},{""adm1_code"":3236,""adm1_name"":""Michigan""},{""adm1_code"":3237,""adm1_name"":""Minnesota""},{""adm1_code"":3239,""adm1_name"":""Missouri""},{""adm1_code"":3240,""adm1_name"":""Montana""},{""adm1_code"":3241,""adm1_name"":""Nebraska""},{""adm1_code"":3244,""adm1_name"":""New Jersey""},{""adm1_code"":3245,""adm1_name"":""New Mexico""},{""adm1_code"":3246,""adm1_name"":""New York""},{""adm1_code"":3248,""adm1_name"":""North Dakota""},{""adm1_code"":3249,""adm1_name"":""Ohio""},{""adm1_code"":3250,""adm1_name"":""Oklahoma""},{""adm1_code"":3252,""adm1_name"":""Pennsylvania""},{""adm1_code"":3255,""adm1_name"":""South Dakota""},{""adm1_code"":3256,""adm1_name"":""Tennessee""},{""adm1_code"":3257,""adm1_name"":""Texas""},{""adm1_code"":3263,""adm1_name"":""Wisconsin""},{""adm1_code"":3264,""adm1_name"":""Wyoming""}]",2014-04-22,2023-09-25
1924274af92777d57ec71f19cb83a551,2014-0126-USA,40.0,15.0,,,15.0,,,1200000.0,1544513.0,2000000.0,2574188.0,77.69440613455986,"[{""adm1_code"":3214,""adm1_name"":""Alabama""},{""adm1_code"":3217,""adm1_name"":""Arkansas""},{""adm1_code"":3219,""adm1_name"":""Colorado""},{""adm1_code"":3221,""adm1_name"":""Delaware""},{""adm1_code"":3223,""adm1_name"":""Florida""},{""adm1_code"":3224,""adm1_name"":""Georgia""},{""adm1_code"":3227,""adm1_name"":""Illinois""},{""adm1_code"":3228,""adm1_name"":""Indiana""},{""adm1_code"":3229,""adm1_name"":""Iowa""},{""adm1_code"":3230,""adm1_name"":""Kansas""},{""adm1_code"":3231,""adm1_name"":""Kentucky""},{""adm1_code"":3232,""adm1_name"":""Louisiana""},{""adm1_code"":3234,""adm1_name"":""Maryland""},{""adm1_code"":3236,""adm1_name"":""Michigan""},{""adm1_code"":3237,""adm1_name"":""Minnesota""},{""adm1_code"":3238,""adm1_name"":""Mississippi""},{""adm1_code"":3239,""adm1_name"":""Missouri""},{""adm1_code"":3240,""adm1_name"":""Montana""},{""adm1_code"":3241,""adm1_name"":""Nebraska""},{""adm1_code"":3244,""adm1_name"":""New Jersey""},{""adm1_code"":3245,""adm1_name"":""New Mexico""},{""adm1_code"":3246,""adm1_name"":""New York""},{""adm1_code"":3247,""adm1_name"":""North Carolina""},{""adm1_code"":3248,""adm1_name"":""North Dakota""},{""adm1_code"":3249,""adm1_name"":""Ohio""},{""adm1_code"":3250,""adm1_name"":""Oklahoma""},{""adm1_code"":3252,""adm1_name"":""Pennsylvania""},{""adm1_code"":3254,""adm1_name"":""South Carolina""},{""adm1_code"":3255,""adm1_name"":""South Dakota""},{""adm1_code"":3256,""adm1_name"":""Tennessee""},{""adm1_code"":3257,""adm1_name"":""Texas""},{""adm1_code"":3260,""adm1_name"":""Virginia""},{""adm1_code"":3262,""adm1_name"":""West Virginia""},{""adm1_code"":3263,""adm1_name"":""Wisconsin""},{""adm1_code"":3264,""adm1_name"":""Wyoming""}]",2014-05-09,2023-09-25
433d35dbd6f7401e04280d5ceed1b640,2014-0165-USA,2.0,,429.0,,429.0,,,,,100000.0,128709.0,77.69440613455986,"[{""adm2_code"":28901,""adm2_name"":""San Diego""},{""adm2_code"":31316,""adm2_name"":""Hutchinson""}]",2014-05-15,2023-09-25
60a033e91b34ab6387ccc57748b99537,2014-0192-USA,,,,,,,,2900000.0,3732572.0,3900000.0,5019666.0,77.69440613455986,"[{""adm1_code"":3216,""adm1_name"":""Arizona""},{""adm1_code"":3219,""adm1_name"":""Colorado""},{""adm1_code"":3220,""adm1_name"":""Connecticut""},{""adm1_code"":3226,""adm1_name"":""Idaho""},{""adm1_code"":3227,""adm1_name"":""Illinois""},{""adm1_code"":3228,""adm1_name"":""Indiana""},{""adm1_code"":3229,""adm1_name"":""Iowa""},{""adm1_code"":3230,""adm1_name"":""Kansas""},{""adm1_code"":3233,""adm1_name"":""Maine""},{""adm1_code"":3235,""adm1_name"":""Massachusetts""},{""adm1_code"":3236,""adm1_name"":""Michigan""},{""adm1_code"":3237,""adm1_name"":""Minnesota""},{""adm1_code"":3239,""adm1_name"":""Missouri""},{""adm1_code"":3240,""adm1_name"":""Montana""},{""adm1_code"":3241,""adm1_name"":""Nebraska""},{""adm1_code"":3242,""adm1_name"":""Nevada""},{""adm1_code"":3243,""adm1_name"":""New Hampshire""},{""adm1_code"":3244,""adm1_name"":""New Jersey""},{""adm1_code"":3245,""adm1_name"":""New Mexico""},{""adm1_code"":3246,""adm1_name"":""New York""},{""adm1_code"":3248,""adm1_name"":""North Dakota""},{""adm1_code"":3249,""adm1_name"":""Ohio""},{""adm1_code"":3250,""adm1_name"":""Oklahoma""},{""adm1_code"":3252,""adm1_name"":""Pennsylvania""},{""adm1_code"":3253,""adm1_name"":""Rhode Island""},{""adm1_code"":3255,""adm1_name"":""South Dakota""},{""adm1_code"":3257,""adm1_name"":""Texas""},{""adm1_code"":3258,""adm1_name"":""Utah""},{""adm1_code"":3259,""adm1_name"":""Vermont""},{""adm1_code"":3263,""adm1_name"":""Wisconsin""},{""adm1_code"":3264,""adm1_name"":""Wyoming""}]",2014-06-23,2023-09-25
f8b81c4a26389c29518deecc316a69f9,2014-0263-USA,,,300.0,,300.0,,,200000.0,257419.0,270000.0,347515.0,77.69440613455986,"[{""adm1_code"":3219,""adm1_name"":""Colorado""},{""adm1_code"":3220,""adm1_name"":""Connecticut""},{""adm1_code"":3227,""adm1_name"":""Illinois""},{""adm1_code"":3228,""adm1_name"":""Indiana""},{""adm1_code"":3229,""adm1_name"":""Iowa""},{""adm1_code"":3230,""adm1_name"":""Kansas""},{""adm1_code"":3233,""adm1_name"":""Maine""},{""adm1_code"":3235,""adm1_name"":""Massachusetts""},{""adm1_code"":3236,""adm1_name"":""Michigan""},{""adm1_code"":3237,""adm1_name"":""Minnesota""},{""adm1_code"":3239,""adm1_name"":""Missouri""},{""adm1_code"":3240,""adm1_name"":""Montana""},{""adm1_code"":3241,""adm1_name"":""Nebraska""},{""adm1_code"":3243,""adm1_name"":""New Hampshire""},{""adm1_code"":3244,""adm1_name"":""New Jersey""},{""adm1_code"":3245,""adm1_name"":""New Mexico""},{""adm1_code"":3246,""adm1_name"":""New York""},{""adm1_code"":3248,""adm1_name"":""North Dakota""},{""adm1_code"":3249,""adm1_name"":""Ohio""},{""adm1_code"":3250,""adm1_name"":""Oklahoma""},{""adm1_code"":3252,""adm1_name"":""Pennsylvania""},{""adm1_code"":3253,""adm1_name"":""Rhode Island""},{""adm1_code"":3255,""adm1_name"":""South Dakota""},{""adm1_code"":3256,""adm1_name"":""Tennessee""},{""adm1_code"":3257,""adm1_name"":""Texas""},{""adm1_code"":3259,""adm1_name"":""Vermont""},{""adm1_code"":3263,""adm1_name"":""Wisconsin""},{""adm1_code"":3264,""adm1_name"":""Wyoming""}]",2014-08-28,2023-09-25
b2ce4840f065088992f1db623e92aed0,2014-0310-USA,1.0,,834.0,,834.0,,,,,66000.0,84948.0,77.69440613455986,"[{""adm1_code"":3225,""adm1_name"":""Hawaii""}]",2014-09-22,2023-09-25
4c76000edf627d0561b10f93dc539662,2014-0317-USA,2.0,,102000.0,,102000.0,,,540000.0,695031.0,1600000.0,2059350.0,77.69440613455986,"[{""adm1_code"":3220,""adm1_name"":""Connecticut""},{""adm1_code"":3227,""adm1_name"":""Illinois""},{""adm1_code"":3228,""adm1_name"":""Indiana""},{""adm1_code"":3229,""adm1_name"":""Iowa""},{""adm1_code"":3230,""adm1_name"":""Kansas""},{""adm1_code"":3233,""adm1_name"":""Maine""},{""adm1_code"":3234,""adm1_name"":""Maryland""},{""adm1_code"":3235,""adm1_name"":""Massachusetts""},{""adm1_code"":3236,""adm1_name"":""Michigan""},{""adm1_code"":3237,""adm1_name"":""Minnesota""},{""adm1_code"":3239,""adm1_name"":""Missouri""},{""adm1_code"":3241,""adm1_name"":""Nebraska""},{""adm1_code"":3243,""adm1_name"":""New Hampshire""},{""adm1_code"":3244,""adm1_name"":""New Jersey""},{""adm1_code"":3246,""adm1_name"":""New York""},{""adm1_code"":3248,""adm1_name"":""North Dakota""},{""adm1_code"":3249,""adm1_name"":""Ohio""},{""adm1_code"":3252,""adm1_name"":""Pennsylvania""},{""adm1_code"":3253,""adm1_name"":""Rhode Island""},{""adm1_code"":3255,""adm1_name"":""South Dakota""},{""adm1_code"":3259,""adm1_name"":""Vermont""},{""adm1_code"":3263,""adm1_name"":""Wisconsin""}]",2014-09-24,2023-09-25
4138b201f852c97feaa20ebc35074e8e,2014-0318-USA,1.0,250.0,3000.0,,3250.0,,,150000.0,193064.0,700000.0,900966.0,77.69440613455986,"[{""adm2_code"":28892,""adm2_name"":""Napa""},{""adm2_code"":28902,""adm2_name"":""San Francisco""},{""adm2_code"":28912,""adm2_name"":""Solano""},{""adm2_code"":28913,""adm2_name"":""Sonoma""}]",2014-09-24,2023-09-25
0216e613baaee59db391273a4fff4a2c,2014-0319-CAN,,4.0,6900.0,,6904.0,,,87000.0,111977.0,129000.0,166035.0,77.69440613455986,"[{""adm2_code"":12655,""adm2_name"":""Halton""}]",2014-09-24,2023-09-25
f9e89f76d74b67eefbdba5771e08d77e,2014-0444-USA,2.0,,,,,,,100000.0,128709.0,170000.0,218806.0,77.69440613455986,"[{""adm1_code"":3214,""adm1_name"":""Alabama""},{""adm1_code"":3217,""adm1_name"":""Arkansas""},{""adm1_code"":3227,""adm1_name"":""Illinois""},{""adm1_code"":3231,""adm1_name"":""Kentucky""},{""adm1_code"":3232,""adm1_name"":""Louisiana""},{""adm1_code"":3238,""adm1_name"":""Mississippi""},{""adm1_code"":3257,""adm1_name"":""Texas""}]",2014-11-07,2023-09-25
c94c8f3b622748555653e5b38660286b,2014-0459-USA,13.0,,,,,,,63500.0,81730.0,100000.0,128709.0,77.69440613455986,"[{""adm1_code"":3236,""adm1_name"":""Michigan""},{""adm1_code"":3243,""adm1_name"":""New Hampshire""},{""adm1_code"":3246,""adm1_name"":""New York""}]",2014-11-20,2023-09-25
af2ffc432c6ccc2e37e6646a6a8ba31a,2014-0482-USA,3.0,,,30.0,30.0,,,,,,,77.69440613455986,"[{""adm1_code"":3251,""adm1_name"":""Oregon""},{""adm2_code"":28883,""adm2_name"":""Los Angeles""},{""adm2_code"":28901,""adm2_name"":""San Diego""}]",2014-12-12,2023-09-25
74c41534b171fb1d7ff2f636fafaa25a,2014-0491-USA,,,40.0,,40.0,,,50000.0,64355.0,90000.0,115838.0,77.69440613455986,"[{""adm2_code"":28883,""adm2_name"":""Los Angeles""},{""adm2_code"":28886,""adm2_name"":""Mariposa""},{""adm2_code"":28894,""adm2_name"":""Orange""},{""adm2_code"":28898,""adm2_name"":""Sacramento""},{""adm2_code"":28902,""adm2_name"":""San Francisco""},{""adm2_code"":28919,""adm2_name"":""Tuolumne""}]",2014-12-23,2024-08-27
f8fc3d57f44f5f21688f27e60a91ff2e,2014-0540-USA,2.0,36.0,,,36.0,,,1300000.0,1673222.0,1600000.0,2059350.0,77.69440613455986,"[{""adm1_code"":3217,""adm1_name"":""Arkansas""},{""adm1_code"":3229,""adm1_name"":""Iowa""},{""adm1_code"":3230,""adm1_name"":""Kansas""},{""adm1_code"":3264,""adm1_name"":""Wyoming""},{""adm2_code"":30420,""adm2_name"":""Washington""}]",2015-03-27,2023-09-25
7739a6d5d3c1e22155c2e2a77cb07701,2014-9023-USA,,,,,,,,,,2200000.0,2831607.0,77.69440613455986,"[{""adm2_code"":28903,""adm2_name"":""San Joaquin""}]",2014-05-09,2023-09-25
e1dc7bb757936d86470b2c86405224a4,2015-0025-USA,15.0,,,,,,,,,100000.0,128557.0,77.78656765992335,"[{""adm1_code"":3227,""adm1_name"":""Illinois""},{""adm1_code"":3252,""adm1_name"":""Pennsylvania""},{""adm1_code"":3263,""adm1_name"":""Wisconsin""}]",2015-02-12,2023-09-25
14b6fe550d378d81746ce1a26fa8f061,2015-0026-USA,2.0,,,,,,,50000.0,64278.0,80000.0,102846.0,77.78656765992335,"[{""adm1_code"":3220,""adm1_name"":""Connecticut""},{""adm1_code"":3233,""adm1_name"":""Maine""},{""adm1_code"":3235,""adm1_name"":""Massachusetts""},{""adm1_code"":3243,""adm1_name"":""New Hampshire""},{""adm1_code"":3244,""adm1_name"":""New Jersey""},{""adm1_code"":3246,""adm1_name"":""New York""},{""adm1_code"":3253,""adm1_name"":""Rhode Island""}]",2015-02-12,2023-09-25
98a2413628738f1aaa1359539a568b9a,2015-0046-USA,10.0,,,,,,,75000.0,96418.0,100000.0,128557.0,77.78656765992335,"[{""adm1_code"":3222,""adm1_name"":""District of Columbia""},{""adm1_code"":3224,""adm1_name"":""Georgia""},{""adm1_code"":3230,""adm1_name"":""Kansas""},{""adm1_code"":3247,""adm1_name"":""North Carolina""},{""adm1_code"":3249,""adm1_name"":""Ohio""},{""adm1_code"":3254,""adm1_name"":""South Carolina""},{""adm1_code"":3256,""adm1_name"":""Tennessee""},{""adm1_code"":3260,""adm1_name"":""Virginia""}]",2015-02-18,2023-09-25
83ecc35e8b392c5ec4b0b38d832ff7a1,2015-0072-USA,22.0,,,,,,,100000.0,128557.0,150000.0,192835.0,77.78656765992335,"[{""adm1_code"":3220,""adm1_name"":""Connecticut""},{""adm1_code"":3227,""adm1_name"":""Illinois""},{""adm1_code"":3228,""adm1_name"":""Indiana""},{""adm1_code"":3235,""adm1_name"":""Massachusetts""},{""adm1_code"":3236,""adm1_name"":""Michigan""},{""adm1_code"":3246,""adm1_name"":""New York""}]",2015-03-10,2023-09-25
42ee844e55520cd7a69fa4cbe73f8546,2015-0073-USA,30.0,,,,,,,2000000.0,2571138.0,3000000.0,3856707.0,77.78656765992335,"[{""adm1_code"":3222,""adm1_name"":""District of Columbia""},{""adm1_code"":3227,""adm1_name"":""Illinois""},{""adm1_code"":3231,""adm1_name"":""Kentucky""},{""adm1_code"":3233,""adm1_name"":""Maine""},{""adm1_code"":3234,""adm1_name"":""Maryland""},{""adm1_code"":3235,""adm1_name"":""Massachusetts""},{""adm1_code"":3236,""adm1_name"":""Michigan""},{""adm1_code"":3243,""adm1_name"":""New Hampshire""},{""adm1_code"":3246,""adm1_name"":""New York""},{""adm1_code"":3247,""adm1_name"":""North Carolina""},{""adm1_code"":3249,""adm1_name"":""Ohio""},{""adm1_code"":3252,""adm1_name"":""Pennsylvania""},{""adm1_code"":3253,""adm1_name"":""Rhode Island""},{""adm1_code"":3254,""adm1_name"":""South Carolina""},{""adm1_code"":3256,""adm1_name"":""Tennessee""},{""adm1_code"":3259,""adm1_name"":""Vermont""},{""adm1_code"":3260,""adm1_name"":""Virginia""}]",2015-03-10,2023-09-25
82fb25127b0cc69b0c943597ac190596,2015-0122-USA,13.0,,,,,,,100000.0,128557.0,170000.0,218547.0,77.78656765992335,"[{""adm1_code"":3217,""adm1_name"":""Arkansas""},{""adm1_code"":3231,""adm1_name"":""Kentucky""},{""adm1_code"":3246,""adm1_name"":""New York""},{""adm1_code"":3252,""adm1_name"":""Pennsylvania""},{""adm1_code"":3262,""adm1_name"":""West Virginia""}]",2015-04-09,2023-09-25
d8465188b55bd580d537ba772fd3ef82,2015-0123-USA,1.0,12.0,3300.0,,3312.0,,,450000.0,578506.0,500000.0,642784.0,77.78656765992335,"[{""adm1_code"":3217,""adm1_name"":""Arkansas""},{""adm1_code"":3230,""adm1_name"":""Kansas""},{""adm1_code"":3239,""adm1_name"":""Missouri""},{""adm2_code"":30821,""adm2_name"":""Cleveland""},{""adm2_code"":30864,""adm2_name"":""Osage""},{""adm2_code"":30879,""adm2_name"":""Tulsa""}]",2015-04-09,2023-09-25
c1cdc7cdac590cdc7b65629b79a7b04d,2015-0138-USA,3.0,12.0,,,12.0,,,990000.0,1272713.0,1400000.0,1799797.0,77.78656765992335,"[{""adm1_code"":3217,""adm1_name"":""Arkansas""},{""adm1_code"":3228,""adm1_name"":""Indiana""},{""adm1_code"":3229,""adm1_name"":""Iowa""},{""adm1_code"":3230,""adm1_name"":""Kansas""},{""adm1_code"":3231,""adm1_name"":""Kentucky""},{""adm1_code"":3236,""adm1_name"":""Michigan""},{""adm1_code"":3239,""adm1_name"":""Missouri""},{""adm1_code"":3247,""adm1_name"":""North Carolina""},{""adm1_code"":3249,""adm1_name"":""Ohio""},{""adm1_code"":3250,""adm1_name"":""Oklahoma""},{""adm1_code"":3252,""adm1_name"":""Pennsylvania""},{""adm1_code"":3256,""adm1_name"":""Tennessee""},{""adm1_code"":3257,""adm1_name"":""Texas""},{""adm1_code"":3262,""adm1_name"":""West Virginia""},{""adm1_code"":3263,""adm1_name"":""Wisconsin""},{""adm2_code"":29292,""adm2_name"":""DeKalb""},{""adm2_code"":29343,""adm2_name"":""Ogle""}]",2015-04-14,2023-09-25
475a11bd3d3a0d2992559fbb37083de9,2015-0155-USA,4.0,12.0,,,12.0,,,800000.0,1028455.0,950000.0,1221291.0,77.78656765992335,"[{""adm1_code"":3214,""adm1_name"":""Alabama""},{""adm1_code"":3223,""adm1_name"":""Florida""},{""adm1_code"":3224,""adm1_name"":""Georgia""},{""adm1_code"":3231,""adm1_name"":""Kentucky""},{""adm1_code"":3232,""adm1_name"":""Louisiana""},{""adm1_code"":3238,""adm1_name"":""Mississippi""},{""adm1_code"":3257,""adm1_name"":""Texas""}]",2015-05-19,2023-09-25
6e545f75199ed7f3e1b77fcd5d9c248d,2015-0177-USA,6.0,,,,,,,,,1000000.0,1285569.0,77.78656765992335,"[{""adm1_code"":3219,""adm1_name"":""Colorado""},{""adm1_code"":3229,""adm1_name"":""Iowa""},{""adm1_code"":3230,""adm1_name"":""Kansas""},{""adm1_code"":3250,""adm1_name"":""Oklahoma""},{""adm2_code"":28820,""adm2_name"":""Howard""},{""adm2_code"":31059,""adm2_name"":""Douglas""},{""adm2_code"":31433,""adm2_name"":""Van Zandt""}]",2015-05-21,2023-09-25
9f11493b179ca834736b913e1eb94363,2015-0180-USA,1.0,40.0,,,40.0,,,100000.0,128557.0,160000.0,205691.0,77.78656765992335,"[{""adm1_code"":3229,""adm1_name"":""Iowa""},{""adm1_code"":3230,""adm1_name"":""Kansas""},{""adm1_code"":3237,""adm1_name"":""Minnesota""},{""adm1_code"":3241,""adm1_name"":""Nebraska""},{""adm1_code"":3250,""adm1_name"":""Oklahoma""},{""adm1_code"":3257,""adm1_name"":""Texas""},{""adm1_code"":3263,""adm1_name"":""Wisconsin""}]",2015-05-21,2023-09-25
4efc61fbca5179613750fa8caf57994d,2015-0186-USA,16.0,,12000.0,,12000.0,,,,,,,77.78656765992335,"[{""adm2_code"":30873,""adm2_name"":""Rogers""},{""adm2_code"":31304,""adm2_name"":""Hays""}]",2015-05-29,2023-09-25
57b620e28553772285cdc485504288cf,2015-0211-USA,4.0,,,,,,,800000.0,1028455.0,1400000.0,1799797.0,77.78656765992335,"[{""adm1_code"":3219,""adm1_name"":""Colorado""},{""adm1_code"":3230,""adm1_name"":""Kansas""},{""adm1_code"":3237,""adm1_name"":""Minnesota""},{""adm1_code"":3239,""adm1_name"":""Missouri""},{""adm1_code"":3241,""adm1_name"":""Nebraska""},{""adm1_code"":3250,""adm1_name"":""Oklahoma""},{""adm1_code"":3255,""adm1_name"":""South Dakota""},{""adm1_code"":3257,""adm1_name"":""Texas""}]",2015-06-05,2023-09-25
2fffe87a4260ee3c850942e107dae5bf,2015-0212-USA,32.0,,12000.0,,12000.0,,,1500000.0,1928354.0,2700000.0,3471036.0,77.78656765992335,"[{""adm1_code"":3217,""adm1_name"":""Arkansas""},{""adm1_code"":3219,""adm1_name"":""Colorado""},{""adm1_code"":3224,""adm1_name"":""Georgia""},{""adm1_code"":3230,""adm1_name"":""Kansas""},{""adm1_code"":3232,""adm1_name"":""Louisiana""},{""adm1_code"":3249,""adm1_name"":""Ohio""},{""adm1_code"":3250,""adm1_name"":""Oklahoma""},{""adm1_code"":3254,""adm1_name"":""South Carolina""},{""adm1_code"":3257,""adm1_name"":""Texas""}]",2015-06-05,2023-09-25
b28b5316ece25d11a6ad0c1ff5f4b23b,2015-0245-USA,,,,,,,,450000.0,578506.0,650000.0,835620.0,77.78656765992335,"[{""adm1_code"":3219,""adm1_name"":""Colorado""},{""adm1_code"":3227,""adm1_name"":""Illinois""}]",2015-07-14,2023-09-25
0b6d47a84baddb61dc32dc9525d8029f,2015-0275-CAN,,,13000.0,36.0,13036.0,,,,,,,77.78656765992335,"[{""adm1_code"":825,""adm1_name"":""Alberta""},{""adm1_code"":826,""adm1_name"":""British Columbia / Colombie-Britannique""},{""adm1_code"":836,""adm1_name"":""Saskatchewan""}]",2015-07-23,2023-09-25
8dda9a46d2d17e271ae9c9388f088c78,2015-0312-USA,1.0,,,129.0,129.0,,,,,2000.0,2571.0,77.78656765992335,"[{""adm2_code"":28870,""adm2_name"":""Colusa""},{""adm2_code"":28881,""adm2_name"":""Lake""},{""adm2_code"":28889,""adm2_name"":""Modoc""},{""adm2_code"":28892,""adm2_name"":""Napa""},{""adm2_code"":28912,""adm2_name"":""Solano""},{""adm2_code"":28921,""adm2_name"":""Yolo""}]",2015-08-03,2023-09-25
61e06c34f55aae4d3475f5c5f2985e21,2015-0326-USA,4.0,,,,,,,450000.0,578506.0,700000.0,899898.0,77.78656765992335,"[{""adm1_code"":3227,""adm1_name"":""Illinois""},{""adm1_code"":3228,""adm1_name"":""Indiana""},{""adm1_code"":3229,""adm1_name"":""Iowa""},{""adm1_code"":3231,""adm1_name"":""Kentucky""},{""adm1_code"":3237,""adm1_name"":""Minnesota""},{""adm1_code"":3239,""adm1_name"":""Missouri""},{""adm1_code"":3247,""adm1_name"":""North Carolina""},{""adm1_code"":3249,""adm1_name"":""Ohio""},{""adm1_code"":3254,""adm1_name"":""South Carolina""},{""adm1_code"":3256,""adm1_name"":""Tennessee""},{""adm1_code"":3263,""adm1_name"":""Wisconsin""}]",2015-08-07,2023-09-25
d8de001bcaade4e0cbf51401db0c2812,2015-0399-USA,,,600.0,,600.0,,,,,100000.0,128557.0,77.78656765992335,"[{""adm2_code"":29011,""adm2_name"":""Dixie""},{""adm2_code"":29025,""adm2_name"":""Hillsborough""},{""adm2_code"":29048,""adm2_name"":""Pasco""},{""adm2_code"":29049,""adm2_name"":""Pinellas""},{""adm2_code"":29059,""adm2_name"":""Taylor""}]",2015-09-04,2023-09-25
e740ae8ab0030e865a2ce76ce71b894b,2015-0400-USA,4.0,40.0,,,40.0,,,800000.0,1028455.0,950000.0,1221291.0,77.78656765992335,"[{""adm1_code"":3228,""adm1_name"":""Indiana""},{""adm1_code"":3233,""adm1_name"":""Maine""},{""adm1_code"":3235,""adm1_name"":""Massachusetts""},{""adm1_code"":3236,""adm1_name"":""Michigan""},{""adm1_code"":3246,""adm1_name"":""New York""},{""adm1_code"":3249,""adm1_name"":""Ohio""},{""adm1_code"":3253,""adm1_name"":""Rhode Island""},{""adm1_code"":3263,""adm1_name"":""Wisconsin""},{""adm2_code"":29288,""adm2_name"":""Cook""},{""adm2_code"":29294,""adm2_name"":""DuPage""},{""adm2_code"":30444,""adm2_name"":""Coos""}]",2015-09-04,2023-09-25
c592e3669c174e02ffb7e5daa510233b,2015-0401-USA,4.0,8.0,600.0,3900.0,4508.0,,,,,150000.0,192835.0,77.78656765992335,"[{""adm1_code"":3218,""adm1_name"":""California""},{""adm1_code"":3226,""adm1_name"":""Idaho""},{""adm1_code"":3240,""adm1_name"":""Montana""},{""adm1_code"":3251,""adm1_name"":""Oregon""},{""adm1_code"":3261,""adm1_name"":""Washington""}]",2015-09-04,2023-09-25
