ImpactID,DisNo,Classification_Key,Location,ISO,Start_Year,Total_Damage_USD,Total_Damage_Adj_USD
0216e613baaee59db391273a4fff4a2c,2014-0319-CAN,nat-hyd-flo-fla,"Burlington city (Halton district, Ontario province)",CAN,2014,129000.0,166035.0
f9e89f76d74b67eefbdba5771e08d77e,2014-0444-USA,nat-met-sto-lig,"Arkansas, Louisiana, Alabama, Mississippi, Kentucky, Illinois, Texas provinces",USA,2014,170000.0,218806.0
c94c8f3b622748555653e5b38660286b,2014-0459-USA,nat-met-sto-bli,"New York, New Hampshire, Michigan provinces",USA,2014,100000.0,128709.0
af2ffc432c6ccc2e37e6646a6a8ba31a,2014-0482-USA,nat-met-sto-bli,"Los Angeles, San Diego districts (California province), Oregon province",USA,2014,,
74c41534b171fb1d7ff2f636fafaa25a,2014-0491-USA,nat-hyd-flo-fla,"Orange, Mariposa, Tuolumne, Los Angeles, San Francisco, Sacaramento districts (California province)",USA,2014,90000.0,115838.0
f8fc3d57f44f5f21688f27e60a91ff2e,2014-0540-USA,nat-met-sto-lig,"Blair area (Washington district, Nebraska province), Iowa, Kansas, Arkansas, Wyoming provinces",USA,2014,1600000.0,2059350.0
e1dc7bb757936d86470b2c86405224a4,2015-0025-USA,nat-met-sto-bli,"Illinois, Wisconsin, Pennsylvania provinces",USA,2015,100000.0,128557.0
14b6fe550d378d81746ce1a26fa8f061,2015-0026-USA,nat-met-sto-bli,"Connecticut, Maine, Massachusetts, New Hampshire, New Jersey, New York, Rhode Island",USA,2015,80000.0,102846.0
98a2413628738f1aaa1359539a568b9a,2015-0046-USA,nat-met-sto-bli,"Tennessee, Kansas, District of Columbia, Boston, Ohio, Virginia, Georgia, North Carolina, South Carolina provinces",USA,2015,100000.0,128557.0
83ecc35e8b392c5ec4b0b38d832ff7a1,2015-0072-USA,nat-met-sto-bli,"Illinois, Michigan, Massachusetts, New York, Connecticut, Indiana provinces",USA,2015,150000.0,192835.0
42ee844e55520cd7a69fa4cbe73f8546,2015-0073-USA,nat-met-sto-bli,"Massachusetts, New York, Tennessee, Maryland, Virginia, Pennsylvania, Kentucky, North Carolina, Michigan, Rhode Island, New Hampshire, Ohio, South Carolina, Illinois, District of Columbia, Maine, Vermont provinces",USA,2015,3000000.0,3856707.0
82fb25127b0cc69b0c943597ac190596,2015-0122-USA,nat-met-sto-bli,"New York, Pennsylvania, Kentucky, West Virginia, Arkansas provinces",USA,2015,170000.0,218547.0
d8465188b55bd580d537ba772fd3ef82,2015-0123-USA,nat-met-sto-tor,"Moore area (Cleveland district, Oklahoma province), Osage, Tulsa districts (Oklahoma province), Kansas, Missouri, Arkansas provinces",USA,2015,500000.0,642784.0
c1cdc7cdac590cdc7b65629b79a7b04d,2015-0138-USA,nat-met-sto-tor,"Fairdale area (DeKalb district, Illinois province), Rochelle town (Ogle district, Illinois province), Missouri, North Carolina, Indiana, Ohio, Kentucky, Texas, Iowa, Arkansas, Michigan, West Virginia, Wisconsin, Pennsylvania, Oklahoma, Kansas, Tennessee provinces",USA,2015,1400000.0,1799797.0
475a11bd3d3a0d2992559fbb37083de9,2015-0155-USA,nat-met-sto-tor,"Texas, Louisiana, Alabama, Mississippi, Kentucky, Georgia, Florida provinces",USA,2015,950000.0,1221291.0
6e545f75199ed7f3e1b77fcd5d9c248d,2015-0177-USA,nat-met-sto-tor,"Nashville town (Howard district, Arkansas province); Van town (Van Zandt district, Texas province), Delmond town (Douglas district, South Dakota province), Colorado, Oklahoma, Kansas, Iowa provinces",USA,2015,1000000.0,1285569.0
9f11493b179ca834736b913e1eb94363,2015-0180-USA,nat-met-sto-tor,"Kansas, Nebraska, Texas, Oklahoma, Minnesota, Iowa, Wisconsin provinces",USA,2015,160000.0,205691.0
4efc61fbca5179613750fa8caf57994d,2015-0186-USA,nat-hyd-flo-fla,"San Marcos area (Hays district, Texas province), Claremore area (Hays district, Oklahoma province)",USA,2015,,
57b620e28553772285cdc485504288cf,2015-0211-USA,nat-met-sto-lig,"Texas, Oklahoma, Kansas, Nebraska, Missouri, Colorado, Minnesota, South Dakota provinces",USA,2015,1400000.0,1799797.0
2fffe87a4260ee3c850942e107dae5bf,2015-0212-USA,nat-hyd-flo-fla,"Texas, Oklahoma, Colorado, Arkansas, Kansas, Louisiana, Georgia, Ohio, South Carolina",USA,2015,2700000.0,3471036.0
b28b5316ece25d11a6ad0c1ff5f4b23b,2015-0245-USA,nat-met-sto-lig,"Colorado, Illinois provinces",USA,2015,650000.0,835620.0
0b6d47a84baddb61dc32dc9525d8029f,2015-0275-CAN,nat-cli-wil-for,"Saskatchewan, Alberta, British Columbia provinces",CAN,2015,,
8dda9a46d2d17e271ae9c9388f088c78,2015-0312-USA,nat-cli-wil-wil,"Lake, Napa, Solano, Yolo, Modoc, Colusa districts (California province)",USA,2015,2000.0,2571.0
61e06c34f55aae4d3475f5c5f2985e21,2015-0326-USA,nat-met-sto-sev,"Illinois, Indiana, Wisconsin, Minnesota, Ohio, Iowa, Kentucky, Tennessee, Missouri, South Carolina, North Carolina",USA,2015,700000.0,899898.0
d8de001bcaade4e0cbf51401db0c2812,2015-0399-USA,nat-hyd-flo-flo,"Hillsborough, Pasco, Pinellas, Dixie, Taylor districts (Florida province)",USA,2015,100000.0,128557.0
e740ae8ab0030e865a2ce76ce71b894b,2015-0400-USA,nat-met-sto-sev,"Chicago, Lincolnwood towns (Cook district, Illinois province), Wood Dale town (DuPage district, Illinois province), Lancaster town (Coos district, New Hampshire province), Indiana, Ohio, Connecticut, Michigan, Massachusetts, Wisconsin, Rhode Island, Maine, New York provinces",USA,2015,950000.0,1221291.0
c592e3669c174e02ffb7e5daa510233b,2015-0401-USA,nat-cli-wil-wil,"California, Idaho, Montana, Oregon, Washington provinces",USA,2015,150000.0,192835.0
291538bc335d2f522603e8a6d9c2a056,2015-0421-USA,nat-cli-wil-lan,"Lake, Napa, Sonoma, Butte districts (California province)",USA,2015,1400000.0,1799797.0
2e9de337d05556b13e2f76eddd5f3228,2015-0431-USA,nat-hyd-flo-fla,"Hildale town (Washington district, Utah province), Las Vegas town (Clark district, Nevada province)",USA,2015,2000.0,2571.0
4d2b5da126a94a0e640736e65c2e2423,2015-0459-USA,nat-met-sto-tro,"South Carolina, North Carolina",USA,2015,2000000.0,2571138.0
9ba25b07fef19c89333d0a6617342d20,2015-0488-USA,nat-met-sto-lig,"Austin, Houston districts (Texas province), Lousiana province",USA,2015,270000.0,347104.0
df3630cb5ab8488bce13bce2ecb439b4,2015-0531-USA,nat-met-sto-bli,"Texas, Kansas, Oklahoma provinces",USA,2015,140000.0,179980.0
0230c7c34fff82f6bddeeacc0f229f89,2015-0558-USA,nat-met-sto-tor,"Dallas, Ellis, Collin districts (Texas province), Mississippi, Tennessee, Arkansas, Alabama, Georgia, New Mexico, Missouri, Kentucky, Indiana, Oklahoma, Illinois provinces",USA,2015,2000000.0,2571138.0
b144a0dabd0a26e65509a0c992552b3e,2015-0565-USA,nat-hyd-flo-flo,"Mississippi, Missouri, Kentucky, Tennessee, Arkansas, Alabama, Illinois, Indiana, Louisiana provinces",USA,2015,600000.0,771341.0
356ae48cdc6033c05b85ac981ae46611,2015-0613-USA,nat-cli-wil-lan,"Amador, Calaveras (California)",USA,2015,400000.0,514228.0
25fd72534368b3ba7457f54364ed5908,2016-0010-USA,nat-met-sto-bli,"Washington D.C. (District of Columbia district, District of Columbia province), New York, New Jersey, Pennsylvania, Maryland, Virginia, Tennessee, Kentucky, Delaware, West Virginia, Georgia, North Carolina provinces",USA,2016,550000.0,698254.0
b808220f16a0a699c35e6b7a775f6e58,2016-0012-USA,nat-met-sto-sev,"Ventura, Orange, San Diego, Los Angles districts (California province)",USA,2016,125000.0,158694.0
19a726817dc1e6d583ad8453d61bcc2f,2016-0051-USA,nat-met-sto-bli,"Alabama, Mississippi, Virginia, Connecticut, Florida, Georgia, Louisiana, Massachusetts, Maryland, North Carolina, New Jersey, New York, Pennsylvania, South Carolina, Texas",USA,2016,1200000.0,1523463.0
aae82698ac2cbb2f3901417ac3f6d921,2016-0085-USA,nat-met-sto-sev,"California, Lousiana, Texas, Arkansas, Tennessee, Mississippi, Alabama, Oklahoma, Kentucky, Ohio provinces",USA,2016,1600000.0,2031284.0
2fc71fc5f6e7c98f58de9593a31ae76b,2016-0086-USA,nat-met-sto-sev,"Texas, Mississippi, Louisiana, Florida provinces",USA,2016,1200000.0,1523463.0
29b530350dd38c589d966858eb85202f,2016-0087-USA,nat-met-sto-sev,"Texas, Oklahoma, Louisiana, Arkansas, Mississippi, Alabama, Florida provinces",USA,2016,2300000.0,2919970.0
0e85852e4d3ed9b5ebb89124eb682bc2,2016-0123-USA,nat-met-sto-lig,"Dallas-Fort Worth (Dallas, Wise, Tarrant, Denton, Parker), Wylie, Plano, Little Elm, Rockwall, Bettie, Emory in Collin, Denton, Upshur, Rockwall, Rains, San Antonio metro regions, Helotes, Alamo Heights, Kirby, Hollywood Park, Carrizo Springs, Terrel Hills (Bexar, Dimmit) (Texas), Oklahoma, Kansas, Missouri, Arkansas, Mississippi, Louisiana",USA,2016,3900000.0,4951254.0
6fd952fdfaaa50035a79fdaad116bc18,2016-0124-USA,nat-hyd-flo-fla,"Fayette, Grimes, Harris, Parker counties, Houston districts (Texas province)",USA,2016,2000000.0,2539105.0
b55a7505cdc9afb5bcf09bdddc340590,2016-0125-USA,nat-met-sto-lig,"Texas, Oklahoma, Arkansas, Louisiana, Mississippi, Kansas, Virginia, North Carolina, Georgia, Missouri, Illinois, West Virginia provinces",USA,2016,2400000.0,3046926.0
13eb40861d1eca800b09f79864ac84ea,2016-0150-USA,nat-met-sto-tor,"Oklahoma, Colorado, Nebraska, Kansas, Iowa, Missouri, Arkansas, Illinois, Kentucky, Texas,Tennessee states",USA,2016,1700000.0,2158239.0
a12946d410a223f4941b7107b3107604,2016-0170-USA,nat-hyd-flo-flo,"Palestine city (Anderson district, Texas province), Houston district (Texas province)",USA,2016,,
42c8ab3598e96674da52b38b5e5a7f16,2016-0172-CAN,nat-cli-wil-for,"Fort McMurray city (Wood Buffalo area, Division No. 16 district, Alberta province)",CAN,2016,4000000.0,5078209.0
540fd5061d78444eb905a0e47e322fd4,2016-0181-USA,nat-met-sto-hai,"Houston district (Texas province), Brenham city (Washington district, Texas province); Montana, Kansas, Missouri, Colorado",USA,2016,1100000.0,1396508.0
5dcab1e11887b961437c84133ef1d0e8,2016-0183-USA,nat-hyd-flo-flo,"Texas, Oklahoma, Arkansas, Kansas, Nebraska provinces",USA,2016,300000.0,380866.0
d2a65d3e22caebb3b41ffb97ba58dc09,2016-0203-USA,nat-met-sto-sto,"Greenbier district (West Virginia province); Ohio, Indiana, Illinois, Wisconsin, Virginia",USA,2016,1000000.0,1269552.0
742c7e791b25790c5ea8845a72d38739,2016-0206-USA,nat-cli-wil-for,California province,USA,2016,150000.0,190433.0
79ce18ed318c2537eea43f53bb76ae4c,2016-0243-CAN,nat-hyd-flo-flo,"Chetwynd, Lemoray, Dawson Creek, Link Creek, Braden Road, Mackenzie, Fort St. John cities (Peace River district, British Columbia/Colombie-Britannique province)",CAN,2016,,
925c16a7fbc32c5f445e7332643a9581,2016-0264-USA,nat-cli-wil-for,"Los Angeles, San Francisco districts (California province)",USA,2016,50000.0,63478.0
a644825b478d1989e5c80a1c3e3fc40e,2016-0292-USA,nat-hyd-flo-flo,"Louisiana, Mississippi, Missouri, Illinois, Indiana; Allamakee, Clayton, Fayette, Howard, Winneshiek counties (Iowa)",USA,2016,10000000.0,12695523.0
57f9b6a5d04ea523672781f47077051f,2016-0297-USA,nat-cli-wil-for,"Lower Lake, Clearlake (Lake district, California province)",USA,2016,100000.0,126955.0
f983c08a6a3be1caadca3477b4e8baeb,2016-0322-USA,nat-met-sto-tro,"Georgia, Florida, South Carolina, New York, New Jersey; Cedar Key, Florida, Aurora (North Carolina); Virginia Tidewater region",USA,2016,600000.0,761731.0
7f57728f91da259792880e6549b96c8a,2016-0331-USA,nat-hyd-flo-riv,"Minnesota; Buffalo, Chippewa, Clark, Columbia, Crawford, Eau Claire, Jackson, La Crosse, Monroe, Richland, Sauk, Trempealeau, and Vernon (Wisconsin); Allamakee, Benton, Black Hawk, Bremer, Buchanan, Butler, Cedar, Chickasaw, Delaware, Floyd, Franklin, Linn, Wright (Iowa)",USA,2016,550000.0,698254.0
13873dc5df87944447473d6372baf43d,2016-0355-USA,nat-met-sto-tro,"Florida, Georgia, South Carolina, North Carolina, Virginia provinces",USA,2016,10000000.0,12695523.0
a2229c963c674d7f5ec97384fd951f14,2016-0477-USA,nat-met-sto-bli,"Alabama, Mississippi, Tennessee, Georgia, South Carolina, Louisiana, North Carolina provinces",USA,2016,275000.0,349127.0
672d9207926ad3ce52a32f4d5fe573b9,2016-0493-USA,nat-geo-ear-gro,Cushing (Oklahoma),USA,2016,20000.0,25391.0
2e74f5d583efcd93e4f7f2a7643c3be2,2016-0521-USA,nat-met-sto-bli,"Northern (Missouri, Maryland, Oklahoma, Indiana, Michigan, New Mexico, Ohio, Virginia)",USA,2016,100000.0,126955.0
7085dfd45915391ccf86586862f8a69a,2016-0550-USA,nat-met-sto-lig,"Texas, Oklahoma, Kansas, Missouri, Nebraska, Illinois, Indiana, Kentucky, Ohio",USA,2016,,
e06e04bb222ccdc55aca860689a2e860,2016-0552-USA,nat-hyd-flo-flo,"Texas, Louisiana (Shreveport, Haugton), Arkansas, Mississipi",USA,2016,2300000.0,2919970.0
ef7d90d8e476c3dcb7e82823c0fa4f0d,2017-0022-USA,nat-met-sto-sev,"Georgia (cook), Mississippi, Alabama, Louisiana, Florida states",USA,2017,1100000.0,1367381.0
dc2674fc8a73882a8f3bb2d4c1a27d6e,2017-0039-USA,nat-met-sto-bli,"California, Nevada, Idaho, Colorado, Utah, Oregon states",USA,2017,400000.0,497229.0
be163e749744e3d857c18c33071e29d0,2017-0058-USA,nat-hyd-flo-riv,San Jose (North California),USA,2017,,
bd614c758a99485511c162f2395c920a,2017-0062-USA,nat-met-sto-sto,"Center and south of California (San Diego, Los Angeles, San Francisco, Sacramento)",USA,2017,1500000.0,1864610.0
b311bbef7bd6e4d1e9135b5d0cbd8f23,2017-0070-USA,nat-met-sto-tor,"Illinois, Missouri, Indiana, Arkansas, Kentucky, Tennessee, Ohio , Georgia, Iowa, North Carolina, Virginia, Alabama, South Carolina, West Virginia, Michigan states",USA,2017,1900000.0,2361839.0
6e21ac2d03806ef42e57ba151076b423,2017-0108-USA,nat-met-sto-bli,"South Carolina, Georgia, North Carolina, Tennessee, Alabama, Mssissippi, Florida, Kentucky , Virginia",USA,2017,1000000.0,1243073.0
027d94c81aef10eba7cb57e9e94ba8ba,2017-0126-CAN,nat-hyd-flo-flo,"Ottawa (Cumberland, Constance Bay,Fitzroy Harbour, Dunrobin, Britannia, West Carleton-March, MacLarens Landing), Champlain Township (Prescott and Russell), Lanark (Ontario); Montreal, Gatineau, Laval (Quebec); Thompson Nicola (Cache Creek, Lower Nicola Indian Band) Columbia Shushwap (Tappen), Central Okanagan (Kelowna, West Kelowna, Lake country, Fintry Delta),North Okanogan (Lumby), Okanagan Similkameen (Garnett Valley,Summerland), Kootenay Boundary (Grand Forks) (British Colombia); Canadian Maritimes; York, Sunburry (Fredericton, Maugerville), Queens (Jemseg) (New Brunswick) ; Cape Breton Island (Nova Scotia)",CAN,2017,200000.0,248615.0
780221095d38683df151ddb5bdb452c2,2017-0136-USA,nat-hyd-flo-flo,"East and West Canton (Van Zandt county) (Texas); Kampville (St Charles) (Missouri); Logan, Marion, Miles Station (Macoupin), Sumner (Lawrence), Pawnee (Sangamon) (Illinois); Natural Dam (Crawford), Mississipi, Clay (Arkansas); Oak ridge (Morehouse) (Louisiana) ; Labette (Kansas); Cameron (Le Flore) (Oklahoma); Goshen (Oldham) (Kentucky) ; Ohio; Pennsylvania; West Virginia ; Mississipi ; Alabama ; Tennesse ; Indiana",USA,2017,1700000.0,2113225.0
5ce16fc5b6a70dbb7bf3e0479173acb7,2017-0203-USA,nat-met-sto-hai,"Colorado, New Mexico, Texas, Oklahoma, Missouri",USA,2017,3100000.0,3853527.0
cac713df7984523d4e74ce684c48c5e2,2017-0234-USA,nat-met-sto-lig,"Colorado, Kansas, Illinois, Indiana, Texas (Gregg County, Tenneryville, Easton, Longview City), Oklahoma (Okfuskee), Missouri (Bates, Carthage, Laclede, Pulaski, Phelps, Dent, Texas Counties, Crawfordsville, Phillipsburg, Edgar Springs, Salem, Evening Shade, Palace, Big Piney), Arkansas, Ohio, Kentucky, Tennessee (Millington, Memphis, Knoxville), Virginia, Louisiana (Natchitoches, DeSoto, Caddo, Caldwell, Franklin, LaSalle, Winn, Rapides, Catahoula, Concordia Parishes, Goldonna), North Dakota, South Dakota, Minnesota, Iowa, Ohio, Pennsylvania, New York, North Carolina (Sampson County, Salemburg, Clinton), South Carolina, Georgia, New Mexico",USA,2017,1400000.0,1740303.0
cb9c6f09289246fcf519055a0d93d0bf,2017-0252-USA,nat-cli-wil-for,"Butte (Oroville), San Luis Obispo, Santa Barbara (California)",USA,2017,,
6f3d225e0767cf89a21586736d0763ee,2017-0253-USA,nat-met-sto-lig,"Minnesota (Minneapolis – St. Paul, MN metro region-Twin Cities, Lac Qui Parle County, Montevideo (Chippewa), Slayton (Murray), St. Cloud (Stearns), Monticello (Wright), Coon Rapids (Anoka)), Wisconsin (St. Croix), Upper Peninsula (Michigan), North Dakota (Richardson, Stark County, Morton County, Milton and Langdon in Cavalier County), South Dakota (Deuel, Jerauld, Beadle, and Clark Counties)",USA,2017,2000000.0,2486147.0
438bf8d9bbd1e703b7aeb632a9c8c9ff,2017-0271-CAN,nat-cli-wil-wil,"Cache Creek , Ashcroft, Boston flats (Thompson Nicola), 100 Mile House , Williams Lake (Cariboo) (British Columbia)",CAN,2017,,
eb0d5daef0a22fa81aa4b0ba020b4119,2017-0282-USA,nat-hyd-flo-fla,"Ellison Creek (Water wheel) Tonto National Forest (Gila, Arizona)",USA,2017,,
7bfe484eebaa682c1bde9e2a2b6cd869,2017-0336-USA,nat-met-sto-tor,"Tulsa (Oklahoma); Texas, Louisiana, Kansas, Missouri",USA,2017,200000.0,248615.0
5caa65f0254ebb50989cbce2b5e31026,2017-0362-USA,nat-met-sto-tro,"Eastern Texas (Rockport, Corpus Chrsti, Port Lavaca, Cypress area of Houston, Houston metro area, Beaumont, Port Arthur, Angelina, Aransas, Atascosa, Austin, Bastrop, Bee, Bexar, Brazoria, Brazos, Burleson, Caldwell, Calhoun, Cameron, Chambers, Colorado, Comal, DeWitt, Fayette, Fort Bend, Galveston, Goliad, Gonzales, Grimes, Guadalupe, Hardin, Harris, Jackson, Jasper, Jefferson, Jim Wells, Karnes, Kerr, Kleberg, Lavaca, Lee, Leon, Liberty, Live Oak, Madison, Matagorda, Montgomery, Newton, Nueces, Orange, Polk, Refugio, Sabine, San Jacinto, San Patricio, Trinity, Tyler, Victoria, Walker, Waller, Washington, Wharton, Willacy, Wilson, San Augustine), Southwestern Louisiana (Acadia, Forrest, Iberia, Lafayette, Vernon, Beauregard, Calcasieu, Cameron (Hackberry), Jefferson Davis, Vermillion, Allen, Natchitoches, Rapides, Sabine)",USA,2017,95000000.0,118091963.0
2b100119214110fc01d511ab2e741315,2017-0381-USA,nat-met-sto-tro,"Keys islands, Monroe, South Florida, Jacksonville (Duval), Marco Island, Naples (Collier), Fort Lauderdale (Broward), Lakeland (Polk), Orlando (Orange), Clay (Florida), Savannah, Tybee Island (Chatham), Brunswick, St. Simons Island (Glynn), McIntosh, Camden (Georgia), Charleston, Folly Beach, the Isle of Palms, Sullivan’s Island (Charleston) Hilton Head, Beaufort, Edisto Beach (Colleton) (South Carolina)",USA,2017,57000000.0,70855178.0
6ce1e2a38bb8c4dfe24fd685bf3d053d,2017-0383-USA,nat-met-sto-tro,"Jersey shore, Seaside Park, Point Pleasant Beach (Ocean), Long Branch (Monmouth) (New Jersey), Fernandina beach (Nassau-Florida)",USA,2017,,
f73e84c33b301a291251a22e0056bcd8,2017-0410-USA,nat-met-sto-tro,"Mexico Gulf, Louisiania, Mississippi (coastal areas, Biloxi), Alabama (Dauphin Island, Autauga, Chilton, Lowndes Counties), Florida, South Carolina (Pickens, Laurens, Spartanburg, Newberry, Greenville, Union), North Carolina (Polk, Wilkes, Ashe )",USA,2017,250000.0,310768.0
28c91048ff0d96cf179c58f87af414ef,2017-0434-USA,nat-cli-wil-lan,"Napa, Sonoma, Mendocino, Lake, Solano, Butte, Yuba, Nevada, Humboldt, Calavaras, Orange counties (California)",USA,2017,13000000.0,16159953.0
051f0c3b71a40da2c2212ec06f1a194d,2017-0471-CAN,nat-hyd-flo-flo,"Windsor, Tecumseh, Essex (Ontario)",CAN,2017,,
183ccd4ef4927dbb03d21a3195e44001,2017-0511-USA,nat-cli-wil-wil,"Ventura, Santa Barbara, Los Angeles, San Diego, Riverside counties (California)",USA,2017,2200000.0,2734761.0
0dc50107edeb39853e5cb93bd108fd0f,2017-0512-USA,nat-met-sto-lig,"Missouri, Indiana (Bedford in Lawrence, Muncie in Delaware, Salem in Washington, Blackford, Jay), Ohio (Celina in Mercer, Williamsfield in Ashtabula, Clyde in Sandusky, Bloomingville in Erie , Republic, West Lodi in Seneca, Galion in Crawford, Steuben, Norwalk, Fitchville, Wakeman in Huron, Nova and Hayesville in Ashland, South Vienna in Wayne, Calcutta in Columbiana, Clark), Pennsylvania (Erie in Erie), Illinois (Noble in Richland)",USA,2017,260000.0,323199.0
ac9f2ca42dbb00c63062c2b843ed94ca,2017-0542-USA,nat-met-sto-bli,"Georgia, North Carolina, Maryland, Virginia, New York, New Jersey, Massachusetts, Michigan, Texas, Mississippi, Missouri",USA,2017,1100000.0,1367381.0
de9a9f930b7b2e1d82b8e10ea9635dbc,2017-0563-USA,nat-met-sto-hai,"Missouri (Oak Grove in Jackson County, Clay and Clinton (Trimble, Plattsburg, Lathrop) counties), Iowa (Centerville in Appanoose county, Muscatine), Minnesota (Sherburne, Freeborn counties, Lake Ann in Carver county), Kansas (Wabaunsee, Pottawatomie and Butler counties), Wisconsin, Arkansas, Oklahoma, Illinois, Mississipi, Michigan, New-York, Pennsylvania, Massachussets, Ohio, Nebraska, Indiana",USA,2017,2200000.0,2734761.0
43ade195e407a0f5d4b4f612f5ed9d53,2017-0564-USA,nat-met-sto-tor,"Texas (Justin in Denton, Collin, Rockwall, Lubbock counties, Seymour in Baylor, Dallas – Fort Worth metro area, Houston metro area), Oklahoma (El Reno in Canadian, Oklahoma city metro region, Caddo in Bryan, Cleveland South and East), Kansas (south), Kentucky, Tennessee, Mississippi, Alabama, Georgia, Indianapolis (Marion-IN)",USA,2017,2700000.0,3356298.0
1196bbeedff6d48402a209b33e38b806,2017-9550-USA,nat-cli-dro-dro,"Upper Midwest, Northern Rockies and parts of the West; North Dakota, South Dakota and Montana.",USA,2017,2500000.0,3107683.0
bff9ba5090604c29149a05983c1ea4cb,2018-0010-USA,nat-hyd-mmw-mud,"Santa Barbara County (Montecito and Carpinteria), Los Angeles County (Burbank), Ventura (California)",USA,2018,900000.0,1092092.0
10ecffa04ec939559b3a81931f554f9d,2018-0045-USA,nat-met-sto-bli,"Massachusetts , New Jersey, New York, Connecticut, Maine, New Hampshire, Pennsylvania, Maryland, Rhode Island , South Carolina, Tennessee, Virginia, North Carolina, Georgia",USA,2018,1000000.0,1213435.0
9944487494f2a8e797a5e804118ef286,2018-0046-USA,nat-met-sto-bli,"Colorado, PLains and Midwest",USA,2018,50000.0,60672.0
2d3de2de8e78f603c5815b8c61fc8152,2018-0111-USA,nat-met-sto-bli,"Massachusetts, New York, Virginia, Maryland, New Hampshire, New Jersey, Pennsylvania, Connecticut, Delaware",USA,2018,2300000.0,2790901.0
6ef3ed89b6bb50214118543e7651b74f,2018-0129-USA,nat-met-sto-sto,"Louisiana, Mississippi, North Carolina, Virginia, Arkansas, Florida, Georgia, Maryland, Michigan , Missouri , New Jersey, New York,Pennsylvania , South Carolina, Texas",USA,2018,1300000.0,1577466.0
38c34d088f3dc140bc5e92d67310bbcf,2018-0130-USA,nat-hyd-flo-flo,Kauai Isl. (Hawai),USA,2018,125000.0,151679.0
bac1e7da3aa5462d775a96f640e680b3,2018-0146-USA,nat-geo-vol-lav,Hawaï,USA,2018,500000.0,606718.0
87c6a2714c70474dfc18dfea088ac6be,2018-0160-CAN,nat-hyd-flo-flo,British Columbia,CAN,2018,,
a0a80ecb5a98596b61feb06cca6cf98a,2018-0170-USA,nat-met-sto-tro,Southeast,USA,2018,125000.0,151679.0
77b74f825cb8b180b01880e037ccfefd,2018-0195-CAN,nat-met-ext-hea,"Gatineau, Montréal, Joliette, Saint-Hyacinthe, Saint-Jean-sur-Richelieu, Drummondville, Sherbrooke ,Outaouais, Laurentides, Lanaudière, Victoriaville Trois-Rivières, Québec, La Malbaie, Kamouraska, l’Abitibi-Témiscamingue, Saguenay—Lac-Saint-Jean (Quebec)",CAN,2018,,
d27ab4ca32a287b3807306a4cf02d4e5,2018-0206-USA,nat-met-sto-sto,"New York City, Washington DC, Baltimore, Maryland, Texas, Kansas, Colorado, Oklahoma, Missouri, Illinois, Indiana, Iowa, New Jesey, Pennsylvania, Virginia, West Virginia, Massachusetts, Connecticut",USA,2018,1450000.0,1759481.0
731ac94bb447b59fbda419e808f8c384,2018-0258-USA,nat-cli-wil-for,"Shasta, Trinity, Mendocino, Lake, Colusa, and Glenn counties (California)",USA,2018,1000000.0,1213435.0
5df94dd394855d226440a868ef2f41df,2018-0279-USA,nat-met-sto-tor,"Pella, Marshalltown (Iowa); Missouri , Illinois, Indiana, Kansas, Kentucky, Alabama, Arkansas, Georgia, Tennessee, North Carolina, South Carolina, Viriginia, Maryland , Pennsylvania",USA,2018,1500000.0,1820153.0
983626bdb310746ff4c9e27b6fdb72c5,2018-0331-USA,nat-hyd-flo-fla,"Wisconsin, Iowa, Minnesota, Missouri, Illinois, Kentucky, Pennsylvania, Arkansas, Ohio, Indiana",USA,2018,250000.0,303359.0
075b6e189397b5f655cb04b245e51665,2018-0342-USA,nat-met-sto-tro,"South and North Carolina, Virginia",USA,2018,14000000.0,16988092.0
7f2eddfd434919f34261bb4377bb5dd4,2018-0344-USA,nat-met-sto-lig,"Colorado, Nebraska, Wyoming",USA,2018,1000000.0,1213435.0
272ef96eb13f0d0e1aa1e5df16990de7,2018-0366-CAN,nat-met-sto-tor,Ottawa; Quebec province,CAN,2018,325000.0,394366.0
cba97325a0312677b92c0d5f7786b48b,2018-0373-USA,nat-met-sto-tro,"Florida, Georgia, Alabama, North Carolina, Virginia, Maryland",USA,2018,16000000.0,19414962.0
2a703ac72d5ab95a79ef7bc4a7038150,2018-0409-USA,nat-cli-wil-for,Butte county (North California),USA,2018,16500000.0,20021680.0
eec45ee6df9227c27762b33944596e91,2018-0419-USA,nat-hyd-flo-riv,"Bastrop, Burnet, Colorado, Fayette, Hood, Jim Wells, Kerr, Kimble, La Salle, Live Oak, Llano, Mason, McMullen, Nueces, Real, San Patricio, Travis, and Williamson counties",USA,2018,400000.0,485374.0
3a702141d24af0ebbd418bddc93f0ad4,2018-0457-USA,nat-met-sto-bli,"New Mexico, Texas, Iowa, Minnesota, Kansas, Louisiana, Tennessee",USA,2018,150000.0,182015.0
cccc81b0a819673e6c3ffa53e3cdcc8f,2018-0468-USA,nat-cli-wil-wil,"Thousand Oaks, Oak Park, Westlake Village, Agoura Hills, West Hills, Simi Valley, Chatsworth, Bell Canyon, Hidden Hills, Malibu and Calabasas (California)",USA,2018,5200000.0,6309863.0
139fb921e46b598fd2c3d559135011f7,2019-0007-USA,nat-met-sto-bli,"Missouri, Illinois, Iowa, Kansas, Nebraska, Washington DC, Virginia, Colorado, North, South Carolina",USA,2019,,
